lat,lng,altitude-meters,distance-meters,distance-miles
30.317052,-97.727174,193.84,35905.66,22.3107
30.317014,-97.727056,194.32,35917.77,22.3183
30.316957,-97.726934,195.28,35931.11,22.3266
30.316923,-97.726883,195.28,35937.31,22.3304
30.316848,-97.726715,195.28,35955.51,22.3417
30.316776,-97.726519,195.28,35975.96,22.3544
30.316693,-97.726344,195.28,35995.09,22.3663
30.316616,-97.726175,193.84,36013.52,22.3778
30.316599,-97.726116,193.84,36019.54,22.3815
30.316554,-97.726003,193.36,36031.91,22.3892
30.316495,-97.725859,194.32,36046.86,22.3985
30.316467,-97.725760,194.32,36057.03,22.4048
30.316465,-97.725673,194.32,36065.25,22.4099
30.316415,-97.725553,194.80,36078.01,22.4178
30.316381,-97.725459,195.77,36087.89,22.4240
30.316331,-97.725349,195.77,36099.76,22.4313
30.316293,-97.725207,196.25,36114.00,22.4402
30.316287,-97.725191,196.25,36115.73,22.4413
30.316274,-97.725098,195.77,36125.29,22.4472
30.316257,-97.725088,195.77,36127.43,22.4485
30.316200,-97.724987,196.25,36139.23,22.4559
30.316182,-97.724897,196.25,36148.13,22.4614
30.316168,-97.724831,195.77,36154.45,22.4653
30.316128,-97.724730,193.84,36165.04,22.4719
30.316126,-97.724715,193.84,36166.56,22.4729
30.316095,-97.724608,191.92,36177.42,22.4796
30.316087,-97.724583,191.44,36179.99,22.4812
30.316070,-97.724514,190.00,36186.77,22.4854
30.316067,-97.724482,190.00,36189.94,22.4874
30.316035,-97.724329,189.52,36205.17,22.4968
30.316027,-97.724301,189.52,36207.86,22.4985
30.315997,-97.724124,190.96,36225.35,22.5094
30.315979,-97.723953,193.84,36241.84,22.5196
30.315958,-97.723762,196.73,36260.31,22.5311
30.315933,-97.723641,198.65,36272.27,22.5385
30.315915,-97.723518,202.01,36284.57,22.5462
30.315901,-97.723437,202.01,36292.67,22.5512
30.315833,-97.723316,202.49,36306.40,22.5597
30.315764,-97.723181,202.98,36321.42,22.5691
30.315752,-97.723160,202.98,36324.01,22.5707
30.315708,-97.723041,203.46,36336.87,22.5787
30.315661,-97.722903,203.46,36350.56,22.5872
30.315632,-97.722862,203.46,36355.66,22.5904
30.315587,-97.722762,204.42,36366.43,22.5970
30.315515,-97.722620,206.34,36382.26,22.6069
30.315442,-97.722504,206.34,36396.04,22.6154
30.315369,-97.722378,207.30,36410.68,22.6245
30.315344,-97.722258,208.26,36422.70,22.6320
30.315292,-97.722162,208.74,36433.58,22.6388
30.315220,-97.722018,208.74,36449.57,22.6487
30.315162,-97.721917,208.74,36461.20,22.6559
30.315111,-97.721775,208.74,36476.07,22.6652
30.315092,-97.721715,208.74,36482.23,22.6690
30.314991,-97.721569,208.74,36500.06,22.6801
30.314924,-97.721465,208.26,36512.48,22.6878
30.314863,-97.721323,207.78,36527.78,22.6973
30.314812,-97.721190,206.82,36541.85,22.7060
30.314758,-97.721113,206.34,36551.45,22.7120
30.314689,-97.720982,205.38,36566.12,22.7211
30.314627,-97.720849,204.90,36580.59,22.7301
30.314584,-97.720741,204.90,36593.00,22.7378
30.314489,-97.720527,206.34,36615.25,22.7517
30.314415,-97.720358,205.86,36633.32,22.7629
30.314352,-97.720223,204.90,36648.11,22.7721
30.314287,-97.720124,203.94,36659.98,22.7795
30.314219,-97.720035,203.46,36671.48,22.7866
30.314112,-97.720039,203.46,36683.58,22.7941
30.314009,-97.720109,203.94,36696.85,22.8024
30.313904,-97.720179,203.46,36710.22,22.8107
30.313796,-97.720251,202.98,36724.11,22.8193
30.313655,-97.720345,203.46,36742.21,22.8305
30.313607,-97.720374,203.94,36748.25,22.8343
30.313483,-97.720478,203.46,36765.27,22.8449
30.313332,-97.720564,203.94,36783.94,22.8565
30.313227,-97.720652,203.46,36798.36,22.8654
30.313111,-97.720727,203.46,36813.08,22.8746
30.313000,-97.720809,203.46,36827.68,22.8837
30.312861,-97.720889,202.01,36844.88,22.8943
30.312818,-97.720916,201.53,36850.98,22.8981
30.312705,-97.720984,200.09,36864.67,22.9066
30.312564,-97.721077,199.13,36882.42,22.9177
30.312421,-97.721163,198.17,36900.42,22.9289
30.312297,-97.721245,198.65,36916.30,22.9387
30.312178,-97.721324,198.17,36931.39,22.9481
30.312047,-97.721412,197.69,36948.19,22.9585
30.311913,-97.721483,197.21,36964.40,22.9686
30.311812,-97.721562,196.73,36977.93,22.9770
30.311675,-97.721644,197.21,36995.09,22.9877
30.311508,-97.721760,196.73,37016.61,23.0010
30.311377,-97.721842,195.28,37033.22,23.0114
30.311218,-97.721939,194.32,37053.09,23.0237
30.311036,-97.722055,193.36,37076.15,23.0380
30.310927,-97.722115,192.88,37089.48,23.0463
30.310903,-97.722131,192.40,37092.87,23.0484
30.310766,-97.722224,192.40,37110.14,23.0592
30.310667,-97.722300,195.28,37123.32,23.0674
30.310538,-97.722387,195.77,37139.98,23.0777
30.310394,-97.722491,197.21,37158.91,23.0895
30.310288,-97.722556,196.25,37171.85,23.0975
30.310173,-97.722605,195.28,37185.86,23.1062
30.310015,-97.722703,195.28,37205.57,23.1185
30.309908,-97.722773,195.28,37219.18,23.1269
30.309785,-97.722864,193.84,37235.21,23.1369
30.309756,-97.722885,193.36,37238.96,23.1392
30.309597,-97.722993,192.88,37259.36,23.1519
30.309473,-97.723081,192.88,37275.55,23.1619
30.309328,-97.723191,191.92,37294.74,23.1739
30.309306,-97.723209,191.44,37297.76,23.1757
30.309214,-97.723260,191.92,37309.09,23.1828
30.309098,-97.723338,191.92,37323.93,23.1920
30.308975,-97.723418,190.96,37339.60,23.2017
30.308955,-97.723434,190.96,37342.24,23.2034
30.308849,-97.723507,191.44,37355.91,23.2119
30.308777,-97.723562,190.00,37365.46,23.2178
30.308683,-97.723621,189.04,37377.23,23.2251
30.308527,-97.723716,188.56,37396.83,23.2373
30.308398,-97.723800,186.63,37413.33,23.2476
30.308348,-97.723837,186.15,37419.91,23.2516
30.308231,-97.723903,186.15,37434.16,23.2605
30.308118,-97.723967,185.67,37448.19,23.2692
30.307992,-97.724043,187.59,37463.93,23.2790
30.307941,-97.724069,188.08,37470.05,23.2828
30.307826,-97.724136,189.04,37484.25,23.2916
30.307801,-97.724153,189.04,37487.45,23.2936
30.307644,-97.724260,190.00,37507.70,23.3062
30.307515,-97.724364,190.96,37525.12,23.3170
30.307443,-97.724414,190.96,37534.42,23.3228
30.307371,-97.724459,187.59,37543.52,23.3285
30.307331,-97.724483,186.15,37548.44,23.3315
30.307261,-97.724522,184.23,37556.88,23.3368
30.307182,-97.724571,179.90,37567.20,23.3432
30.307063,-97.724636,178.46,37581.62,23.3521
30.306940,-97.724704,177.50,37596.68,23.3615
30.306825,-97.724790,179.90,37611.88,23.3709
30.306777,-97.724830,181.35,37618.31,23.3749
30.306710,-97.724872,182.31,37626.73,23.3802
30.306627,-97.724928,184.71,37637.41,23.3868
30.306521,-97.725002,186.15,37651.09,23.3953
30.306507,-97.725014,186.15,37653.08,23.3965
30.306436,-97.725068,186.63,37662.48,23.4024
30.306385,-97.725098,186.63,37668.75,23.4063
30.306330,-97.725132,184.71,37675.63,23.4105
30.306266,-97.725150,185.19,37682.87,23.4150
30.306206,-97.725204,186.15,37691.45,23.4204
30.306164,-97.725234,186.63,37696.90,23.4238
30.306073,-97.725282,186.63,37707.93,23.4306
30.305946,-97.725368,186.15,37724.19,23.4407
30.305862,-97.725422,186.15,37734.98,23.4474
30.305782,-97.725470,186.63,37744.91,23.4536
30.305724,-97.725491,187.59,37751.61,23.4578
30.305659,-97.725540,188.08,37760.22,23.4631
30.305625,-97.725574,188.56,37765.21,23.4662
30.305512,-97.725642,188.08,37779.34,23.4750
30.305404,-97.725715,188.08,37793.21,23.4836
30.305311,-97.725779,189.52,37805.20,23.4911
30.305279,-97.725795,189.52,37809.08,23.4935
30.305210,-97.725842,190.00,37817.98,23.4990
30.305067,-97.725915,189.04,37835.39,23.5098
30.304944,-97.725979,190.00,37850.31,23.5191
30.304814,-97.726062,190.00,37866.80,23.5293
30.304656,-97.726145,190.48,37886.02,23.5413
30.304564,-97.726209,191.44,37897.88,23.5486
30.304401,-97.726312,190.00,37918.49,23.5614
30.304274,-97.726394,189.04,37934.68,23.5715
30.304158,-97.726471,189.52,37949.96,23.5810
30.304013,-97.726573,189.04,37968.48,23.5925
30.303894,-97.726644,188.08,37983.20,23.6017
30.303831,-97.726672,187.59,37990.56,23.6062
30.303754,-97.726732,187.11,38000.91,23.6127
30.303653,-97.726801,187.59,38013.92,23.6207
30.303543,-97.726840,189.52,38026.60,23.6286
30.303483,-97.726857,189.52,38033.52,23.6329
30.303410,-97.726890,189.04,38042.20,23.6383
30.303341,-97.726952,188.08,38051.91,23.6444
30.303248,-97.727005,187.59,38063.36,23.6515
30.303094,-97.727099,185.67,38082.71,23.6635
30.302991,-97.727165,184.71,38095.84,23.6716
30.302822,-97.727265,185.19,38116.81,23.6847
30.302771,-97.727302,185.19,38123.33,23.6887
30.302754,-97.727333,185.67,38125.91,23.6903
30.302738,-97.727368,185.67,38128.78,23.6921
30.302727,-97.727361,187.59,38129.91,23.6928
30.302672,-97.727388,188.56,38136.58,23.6970
30.302611,-97.727416,189.52,38143.93,23.7015
30.302500,-97.727482,188.56,38157.74,23.7101
30.302416,-97.727539,188.08,38168.55,23.7168
30.302337,-97.727581,187.59,38178.27,23.7229
30.302251,-97.727644,188.56,38190.03,23.7302
30.302158,-97.727702,188.56,38201.28,23.7372
30.302060,-97.727769,189.52,38213.98,23.7451
30.301971,-97.727828,190.00,38225.35,23.7521
30.301888,-97.727885,191.92,38235.97,23.7587
30.301808,-97.727937,191.44,38246.13,23.7650
30.301710,-97.727988,190.48,38258.04,23.7724
30.301607,-97.728045,188.08,38270.69,23.7803
30.301486,-97.728118,187.59,38285.79,23.7897
30.301414,-97.728156,187.11,38294.58,23.7951
30.301325,-97.728211,186.15,38305.73,23.8021
30.301245,-97.728267,185.19,38316.13,23.8085
30.301213,-97.728284,185.67,38319.98,23.8109
30.301118,-97.728340,183.27,38331.77,23.8182
30.301030,-97.728403,181.83,38343.24,23.8254
30.300895,-97.728472,181.35,38359.56,23.8355
30.300746,-97.728558,181.83,38377.94,23.8469
30.300636,-97.728640,181.35,38392.54,23.8560
30.300493,-97.728724,181.83,38410.25,23.8670
30.300357,-97.728805,181.83,38427.29,23.8776
30.300212,-97.728889,182.31,38445.26,23.8888
30.300092,-97.728968,181.83,38460.59,23.8983
30.299923,-97.729078,182.79,38482.06,23.9116
30.299799,-97.729157,183.27,38497.82,23.9214
30.299652,-97.729241,182.79,38516.04,23.9328
30.299507,-97.729328,183.75,38534.14,23.9440
30.299350,-97.729431,183.75,38554.26,23.9565
30.299246,-97.729502,183.75,38567.56,23.9648
30.299120,-97.729576,183.27,38583.13,23.9744
30.299007,-97.729650,183.27,38597.55,23.9834
30.298835,-97.729757,183.75,38619.23,23.9969
30.298695,-97.729843,183.75,38636.82,24.0078
30.298582,-97.729914,185.67,38650.96,24.0166
30.298460,-97.729970,188.08,38665.53,24.0256
30.298350,-97.730038,188.56,38679.26,24.0342
30.298243,-97.730105,188.56,38692.78,24.0426
30.298128,-97.730189,187.59,38707.80,24.0519
30.298102,-97.730205,188.08,38711.13,24.0540
30.297986,-97.730272,189.04,38725.47,24.0629
30.297870,-97.730351,188.56,38740.36,24.0721
30.297743,-97.730437,186.15,38756.68,24.0823
30.297607,-97.730519,183.27,38773.71,24.0929
30.297498,-97.730591,182.79,38787.65,24.1015
30.297333,-97.730702,183.27,38808.75,24.1146
30.297213,-97.730795,183.27,38824.82,24.1246
30.297049,-97.730896,182.31,38845.43,24.1374
30.296937,-97.730968,181.83,38859.66,24.1463
30.296850,-97.731025,182.31,38870.93,24.1533
30.296732,-97.731090,182.79,38885.22,24.1621
30.296612,-97.731169,181.83,38900.54,24.1717
30.296538,-97.731209,180.87,38909.63,24.1773
30.296359,-97.731322,181.35,38932.21,24.1913
30.296231,-97.731385,180.38,38947.71,24.2010
30.296126,-97.731469,180.38,38961.82,24.2097
30.296002,-97.731560,179.90,38978.08,24.2198
30.295903,-97.731632,179.42,38991.04,24.2279
30.295799,-97.731698,178.94,39004.18,24.2361
30.295666,-97.731783,178.94,39021.04,24.2465
30.295549,-97.731861,177.98,39036.05,24.2559
30.295394,-97.731946,177.02,39054.96,24.2676
30.295278,-97.732032,176.54,39070.22,24.2771
30.295222,-97.732070,177.02,39077.41,24.2816
30.295096,-97.732155,177.02,39093.62,24.2916
30.294969,-97.732241,176.54,39109.80,24.3017
30.294845,-97.732312,174.62,39125.28,24.3113
30.294701,-97.732397,173.17,39143.15,24.3224
30.294613,-97.732452,173.17,39154.18,24.3293
30.294471,-97.732548,174.14,39172.42,24.3406
30.294331,-97.732643,175.10,39190.42,24.3518
30.294202,-97.732720,174.62,39206.52,24.3618
30.294031,-97.732838,174.62,39228.63,24.3755
30.293983,-97.732871,174.62,39234.81,24.3794
30.293857,-97.732952,176.06,39250.69,24.3892
30.293713,-97.733042,176.06,39268.89,24.4005
30.293572,-97.733134,177.50,39286.86,24.4117
30.293434,-97.733228,179.42,39304.64,24.4228
30.293288,-97.733311,180.38,39322.73,24.4340
30.293176,-97.733376,180.87,39336.63,24.4426
30.293043,-97.733472,180.87,39353.97,24.4534
30.292902,-97.733574,179.90,39372.41,24.4649
30.292781,-97.733654,178.94,39387.93,24.4745
30.292654,-97.733731,177.98,39403.83,24.4844
30.292523,-97.733817,177.02,39420.52,24.4948
30.292392,-97.733883,175.58,39436.29,24.5046
30.292281,-97.733949,175.10,39450.17,24.5132
30.292128,-97.734055,174.14,39470.18,24.5256
30.291910,-97.734176,173.66,39497.11,24.5424
30.291727,-97.734304,174.62,39520.52,24.5569
30.291581,-97.734403,174.14,39539.52,24.5687
30.291449,-97.734501,174.14,39557.03,24.5796
30.291293,-97.734596,173.17,39576.32,24.5916
30.291166,-97.734672,171.73,39592.15,24.6014
30.290991,-97.734763,173.17,39613.45,24.6146
30.290842,-97.734738,171.73,39630.18,24.6250
30.290682,-97.734667,166.45,39649.27,24.6369
30.290533,-97.734615,165.48,39666.47,24.6476
30.290363,-97.734569,165.96,39685.86,24.6596
30.290187,-97.734559,167.41,39705.47,24.6718
30.290040,-97.734584,168.37,39721.90,24.6820
30.289898,-97.734600,167.89,39737.62,24.6918
30.289750,-97.734626,167.89,39754.20,24.7021
30.289626,-97.734658,165.96,39768.29,24.7109
30.289478,-97.734675,165.48,39784.76,24.7211
30.289335,-97.734695,167.41,39800.80,24.7311
30.289189,-97.734709,168.37,39816.98,24.7411
30.289083,-97.734685,168.85,39828.95,24.7486
30.288976,-97.734674,171.25,39840.84,24.7559
30.288856,-97.734656,174.14,39854.48,24.7644
30.288726,-97.734608,173.66,39869.61,24.7738
30.288567,-97.734508,172.69,39889.60,24.7862
30.288404,-97.734415,169.33,39909.75,24.7988
30.288295,-97.734352,167.41,39923.35,24.8072
30.288152,-97.734229,165.96,39943.32,24.8196
30.288017,-97.734092,163.56,39962.99,24.8318
30.287860,-97.733943,162.12,39985.50,24.8458
30.287708,-97.733845,160.20,40004.81,24.8578
30.287550,-97.733752,158.75,40024.44,24.8700
30.287388,-97.733682,159.24,40043.59,24.8819
30.287239,-97.733642,161.64,40060.66,24.8925
30.287117,-97.733633,163.08,40074.07,24.9009
30.286972,-97.733625,164.52,40090.21,24.9109
30.286832,-97.733614,165.96,40105.88,24.9206
30.286713,-97.733620,166.93,40119.03,24.9288
30.286552,-97.733622,168.37,40136.86,24.9399
30.286386,-97.733615,167.41,40155.44,24.9514
30.286242,-97.733609,168.37,40171.53,24.9614
30.286109,-97.733624,170.77,40186.32,24.9706
30.285944,-97.733654,172.69,40204.93,24.9822
30.285803,-97.733666,174.14,40220.57,24.9919
30.285607,-97.733693,171.73,40242.28,25.0054
30.285406,-97.733734,169.81,40264.91,25.0194
30.285195,-97.733780,168.37,40288.74,25.0343
30.284997,-97.733830,167.89,40311.25,25.0482
30.284883,-97.733861,168.85,40324.27,25.0563
30.284852,-97.733864,168.37,40327.61,25.0584
30.284696,-97.733906,168.37,40345.54,25.0695
30.284538,-97.733945,168.37,40363.41,25.0807
30.284447,-97.733956,169.33,40373.51,25.0869
30.284322,-97.733968,168.85,40387.39,25.0956
30.284128,-97.733985,166.93,40408.89,25.1089
30.283944,-97.734013,164.52,40429.39,25.1216
30.283856,-97.734025,164.52,40439.21,25.1278
30.283652,-97.734082,166.45,40462.21,25.1420
30.283471,-97.734092,169.81,40482.20,25.1545
30.283310,-97.734105,170.29,40499.78,25.1654
30.283186,-97.734094,173.66,40513.38,25.1738
30.283039,-97.734048,169.81,40530.20,25.1843
30.282903,-97.734018,164.04,40545.70,25.1939
30.282792,-97.733973,159.24,40558.72,25.2020
30.282640,-97.733871,157.31,40577.84,25.2139
30.282512,-97.733777,157.79,40594.60,25.2243
30.282387,-97.733693,157.79,40610.55,25.2342
30.282285,-97.733625,158.27,40623.58,25.2423
30.282144,-97.733542,156.83,40641.02,25.2531
30.281993,-97.733471,155.87,40659.03,25.2643
30.281839,-97.733422,155.39,40676.69,25.2753
30.281694,-97.733399,156.35,40692.95,25.2854
30.281546,-97.733390,156.83,40709.38,25.2956
30.281413,-97.733399,157.79,40724.78,25.3052
30.281278,-97.733426,158.27,40739.26,25.3142
30.281131,-97.733464,159.72,40755.95,25.3246
30.281022,-97.733514,161.16,40768.92,25.3326
30.280921,-97.733586,161.64,40782.08,25.3408
30.280780,-97.733702,162.60,40801.38,25.3528
30.280661,-97.733850,162.60,40820.88,25.3649
30.280569,-97.733983,162.60,40837.21,25.3751
30.280504,-97.734114,162.60,40851.71,25.3841
30.280438,-97.734269,160.68,40868.34,25.3944
30.280387,-97.734471,158.75,40888.59,25.4070
30.280350,-97.734628,155.39,40904.31,25.4168
30.280331,-97.734767,152.51,40917.81,25.4251
30.280303,-97.734894,150.58,40930.41,25.4330
30.280271,-97.735039,148.18,40944.78,25.4419
30.280229,-97.735233,147.22,40964.11,25.4539
30.280162,-97.735465,146.26,40987.68,25.4686
30.280064,-97.735598,147.22,41004.59,25.4791
30.279897,-97.735730,148.66,41026.99,25.4930
30.279731,-97.735816,152.03,41047.23,25.5056
30.279622,-97.735886,158.27,41060.98,25.5141
30.279425,-97.735992,167.89,41084.97,25.5290
30.279250,-97.736075,167.41,41105.92,25.5420
30.279085,-97.736140,162.60,41125.27,25.5540
30.278954,-97.736176,160.20,41140.13,25.5633
30.278805,-97.736231,161.16,41157.50,25.5741
30.278626,-97.736312,174.14,41178.78,25.5873
30.278455,-97.736372,181.35,41198.61,25.5996
30.278273,-97.736441,172.69,41219.77,25.6128
30.278130,-97.736498,170.77,41236.56,25.6232
30.277955,-97.736553,168.85,41256.65,25.6357
30.277795,-97.736606,165.96,41275.16,25.6472
30.277653,-97.736661,163.56,41291.71,25.6575
30.277523,-97.736701,163.56,41307.02,25.6670
30.277385,-97.736763,165.48,41323.11,25.6770
30.277210,-97.736818,172.69,41343.43,25.6896
30.277069,-97.736844,177.98,41359.11,25.6994
30.276919,-97.736887,180.87,41376.21,25.7100
30.276752,-97.736962,177.02,41396.11,25.7223
30.276618,-97.737009,173.17,41411.40,25.7318
30.276470,-97.737061,169.81,41428.57,25.7425
30.276295,-97.737111,165.48,41448.59,25.7549
30.276158,-97.737153,162.12,41464.23,25.7647
30.275966,-97.737222,166.45,41486.60,25.7786
30.275799,-97.737292,169.81,41506.29,25.7908
30.275598,-97.737380,173.66,41530.15,25.8056
30.275456,-97.737433,174.62,41546.66,25.8159
30.275324,-97.737475,172.21,41561.96,25.8254
30.275215,-97.737519,168.85,41574.68,25.8333
30.275081,-97.737561,166.93,41590.06,25.8429
30.274894,-97.737636,165.48,41612.09,25.8565
30.274747,-97.737694,169.33,41629.34,25.8673
30.274606,-97.737746,171.73,41645.66,25.8774
30.274449,-97.737793,170.77,41663.70,25.8886
30.274309,-97.737838,170.77,41679.82,25.8986
30.274154,-97.737893,171.25,41697.77,25.9098
30.274025,-97.737939,173.17,41712.80,25.9191
30.273913,-97.737988,173.17,41726.01,25.9273
30.273816,-97.738021,174.14,41737.21,25.9343
30.273661,-97.738081,176.54,41756.36,25.9462
30.273489,-97.738158,177.50,41775.80,25.9583
30.273352,-97.738216,175.58,41791.92,25.9683
30.273164,-97.738272,172.69,41813.46,25.9817
30.273010,-97.738314,171.25,41831.06,25.9926
30.272826,-97.738370,177.02,41852.02,26.0056
30.272802,-97.738375,179.42,41854.72,26.0073
30.272645,-97.738438,189.04,41873.17,26.0188
30.272479,-97.738514,198.17,41892.99,26.0311
30.272327,-97.738581,207.78,41910.92,26.0422
30.272168,-97.738635,200.57,41929.30,26.0536
30.272049,-97.738723,190.48,41945.26,26.0636
30.272028,-97.738851,187.11,41958.29,26.0717
30.272057,-97.739027,186.63,41975.61,26.0824
30.272107,-97.739243,181.35,41996.80,26.0956
30.272147,-97.739351,181.35,42008.29,26.1027
30.272194,-97.739616,181.35,42034.26,26.1189
30.272265,-97.739802,177.98,42053.25,26.1307
30.272319,-97.739979,173.17,42071.09,26.1418
30.272338,-97.740064,171.25,42079.70,26.1471
30.272376,-97.740268,168.85,42099.61,26.1595
30.272385,-97.740352,167.41,42107.81,26.1646
30.272500,-97.740541,160.20,42129.35,26.1780
30.272570,-97.740771,157.31,42152.81,26.1925
30.272600,-97.740927,155.87,42168.12,26.2020
30.272602,-97.741005,155.39,42175.59,26.2067
30.272509,-97.741113,154.91,42191.09,26.2163
30.272326,-97.741176,154.91,42212.27,26.2295
30.272149,-97.741231,157.31,42232.63,26.2421
30.271992,-97.741277,165.00,42250.57,26.2533
30.271820,-97.741357,171.25,42270.90,26.2659
30.271692,-97.741401,168.37,42285.77,26.2752
30.271661,-97.741413,167.41,42289.41,26.2774
